"objectid","poi_id","kategorie","name","anzahl_pp","markierung","sicherheit","dach","signalisation","bemerkung","gebuehr","oeffentlicher_grund","geometry"
"3440","vap3440","Zweirad","Motorrad","8","","","","","","0","öffentlicher Grund","POINT (2683201.5 1247647.2)"
"8969","vap8969","Zweirad","Motorrad","16","","","","","","0","öffentlicher Grund","POINT (2682510.5 1247734.5)"
"105048","vap105048","Zweirad","Motorrad","5","","","","","","0","öffentlicher Grund","POINT (2679424 1249071.6)"
"9259","vap9259","Zweirad","Motorrad","2","","","","","","0","öffentlicher Grund","POINT (2684679.2 1251430.4)"
"424","vap424","Zweirad","Motorrad","3","","","","","","0","öffentlicher Grund","POINT (2681184.5 1248032.1)"
"7290","vap7290","Zweirad","Motorrad","10","","","","","unterhalb der Rampe, daher überdacht","0","öffentlicher Grund","POINT (2681768.5 1249470.4)"
"11180","vap11180","Zweirad","Motorrad","12","","","","","","0","öffentlicher Grund","POINT (2681131 1249516)"
"11865","vap11865","Zweirad","Motorrad","10","","","","","unter der Hardbrücke","0","öffentlicher Grund","POINT (2681877 1249510.4)"
"104828","vap104828","Zweirad","Motorrad","50","","","","","","0","öffentlicher Grund","POINT (2679737.2 1248618.6)"
"10861","vap10861","Zweirad","Motorrad","7","","","","","","0","öffentlicher Grund","POINT (2679942.5 1246689.4)"
"10860","vap10860","Zweirad","Motorrad","9","","","","","","0","öffentlicher Grund","POINT (2679917.8 1246678.2)"
"105028","vap105028","Zweirad","Motorrad","2","","","","","P2 im Parkhaus Letzipark","0","öffentlicher Grund","POINT (2679938 1249015.2)"
"104732","vap104732","Zweirad","Motorrad","8","","","","","","0","öffentlicher Grund","POINT (2679809.2 1248796.6)"
"3385","vap3385","Zweirad","Motorrad","1","","","","","","0","öffentlicher Grund","POINT (2686089.2 1245304.9)"
"9633","vap9633","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2685408.5 1246109)"
"9634","vap9634","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2685251.8 1246324)"
"9636","vap9636","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2685041 1246177)"
"9637","vap9637","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2684978 1246216.5)"
"9639","vap9639","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2685832.5 1245491)"
"526","vap526","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682875 1243034.4)"
"3512","vap3512","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2682660.5 1243106.6)"
"8942","vap8942","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682588 1251225.8)"
"8943","vap8943","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682600.8 1251198.8)"
"8945","vap8945","Zweirad","Beide","48","","","","","Schule Kügeliloo","0","öffentlicher Grund","POINT (2682308.2 1251585.2)"
"6402","vap6402","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681180 1246381.9)"
"6403","vap6403","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681120.5 1246359.4)"
"104497","vap104497","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2679583.2 1249152.2)"
"3409","vap3409","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2683530 1247615.5)"
"759","vap759","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681409.2 1242636.8)"
"756","vap756","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2683171 1243633.8)"
"531","vap531","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2682030 1243454.5)"
"3483","vap3483","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682088.2 1243436.5)"
"104752","vap104752","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681478.2 1247466.9)"
"3571","vap3571","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682702 1244293.5)"
"104753","vap104753","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681468 1247476.4)"
"514","vap514","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682506.5 1244939.6)"
"3421","vap3421","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2682590.2 1244776.8)"
"515","vap515","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682207 1245190.1)"
"7610","vap7610","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682218.2 1245147)"
"7181","vap7181","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2682123 1245486.8)"
"104496","vap104496","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2679560 1249167)"
"104870","vap104870","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2681841.2 1249102.9)"
"12202","vap12202","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2683310.2 1247067.9)"
"288","vap288","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683307.2 1247061.1)"
"286","vap286","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683227.5 1247181.1)"
"12205","vap12205","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2683239.5 1247123.6)"
"12206","vap12206","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683266 1246957.6)"
"772","vap772","Zweirad","Beide","14","","","","","vis a vis Terrasse","0","öffentlicher Grund","POINT (2683493.5 1246917.1)"
"7328","vap7328","Zweirad","Beide","38","","","","","Spitz Utoquai","0","öffentlicher Grund","POINT (2683485 1246990.4)"
"7329","vap7329","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683488.8 1247028.2)"
"5891","vap5891","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682836.2 1247467)"
"3028","vap3028","Zweirad","Beide","11","","","","","","0","öffentlicher Grund","POINT (2682776.8 1247521.4)"
"4610","vap4610","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2682414.2 1250018.6)"
"4305","vap4305","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2682517.8 1250042.4)"
"12209","vap12209","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682328.5 1249754.6)"
"103572","vap103572","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682394.5 1249682.5)"
"12210","vap12210","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682392 1249615.5)"
"104955","vap104955","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682645.2 1251131.5)"
"313","vap313","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2683076 1249281.4)"
"314","vap314","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2683063.5 1249318.5)"
"387","vap387","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2683023.8 1249603.9)"
"389","vap389","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683063.5 1249673.2)"
"4615","vap4615","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2683428.8 1249675.9)"
"12211","vap12211","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683371.2 1249580.4)"
"12519","vap12519","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683187.2 1249815.6)"
"12521","vap12521","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683188.5 1249659.8)"
"9297","vap9297","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2683517 1247871.5)"
"13767","vap13767","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2681086.5 1250339.4)"
"104317","vap104317","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2679743.2 1249244.8)"
"104318","vap104318","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2679778 1249230.2)"
"104894","vap104894","Zweirad","Beide","50","","","","","um Gebäude verteilt auf mehrere ","0","öffentlicher Grund","POINT (2684169.8 1247606.2)"
"104895","vap104895","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683897 1248149.4)"
"104954","vap104954","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682603.5 1251184.1)"
"3013","vap3013","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681846.5 1247813.1)"
"3375","vap3375","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2681572.8 1247658.2)"
"7255","vap7255","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681523.2 1247841.5)"
"10233","vap10233","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681625.2 1247552.5)"
"7561","vap7561","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681387.2 1248031.9)"
"7562","vap7562","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681379.8 1248064)"
"7176","vap7176","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2682384 1246153.2)"
"7617","vap7617","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682598 1245924.1)"
"247","vap247","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682863.8 1246155)"
"3021","vap3021","Zweirad","Beide","9","","","","","","0","öffentlicher Grund","POINT (2682830 1246189.8)"
"3022","vap3022","Zweirad","Beide","15","","","","","","0","öffentlicher Grund","POINT (2682795.5 1246316.5)"
"251","vap251","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682607.2 1246385.9)"
"534","vap534","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682547.5 1246619.1)"
"7622","vap7622","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682949 1245934.5)"
"7618","vap7618","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682632 1246093.6)"
"9905","vap9905","Zweirad","Beide","25","","","","","","0","öffentlicher Grund","POINT (2682535.5 1246525.5)"
"7182","vap7182","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682041 1246085.2)"
"9906","vap9906","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681502.8 1245860.4)"
"9913","vap9913","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681810.8 1246561.8)"
"9914","vap9914","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681812.2 1246433.6)"
"13764","vap13764","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681966.5 1249075.9)"
"13765","vap13765","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2681977 1249090.6)"
"13766","vap13766","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681991 1249110.8)"
"104346","vap104346","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2683811.5 1251502.4)"
"104429","vap104429","Zweirad","Beide","22","","","","","","0","öffentlicher Grund","POINT (2681678.8 1243663.4)"
"104797","vap104797","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681569 1246806.5)"
"104935","vap104935","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683659.5 1250193.4)"
"10538","vap10538","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2681373.2 1248013.9)"
"7272","vap7272","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2681399.8 1247813)"
"10540","vap10540","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2681451.2 1247603.8)"
"10541","vap10541","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682191.5 1248223.4)"
"10542","vap10542","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682118.2 1248277.5)"
"10543","vap10543","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681710 1248059)"
"5578","vap5578","Zweirad","Beide","15","","","","","2 Standorte","0","öffentlicher Grund","POINT (2681977.2 1247652.8)"
"327","vap327","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681947.5 1247691.4)"
"406","vap406","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681270.5 1247752.9)"
"3346","vap3346","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681168 1247726.9)"
"3567","vap3567","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681221.5 1247675.9)"
"7251","vap7251","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681254.8 1247645.9)"
"10544","vap10544","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681284.5 1247617.5)"
"10552","vap10552","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2680922.8 1247158)"
"10858","vap10858","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2680252 1246998.8)"
"200","vap200","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682508.5 1248726.8)"
"11189","vap11189","Zweirad","Beide","33","","","","","","0","öffentlicher Grund","POINT (2680967.5 1249515.1)"
"11190","vap11190","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682434.2 1248850.2)"
"11191","vap11191","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682333.5 1248718.9)"
"11192","vap11192","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682323 1248691.8)"
"11193","vap11193","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2681515.2 1249324.1)"
"104431","vap104431","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681760.2 1243815)"
"104433","vap104433","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681745 1243820.2)"
"104435","vap104435","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2681761.8 1243751.8)"
"104441","vap104441","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681788 1243688.9)"
"104444","vap104444","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682162 1243536.6)"
"104446","vap104446","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682129.8 1243399.1)"
"104790","vap104790","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2680261 1246889.1)"
"105027","vap105027","Zweirad","Beide","60","","","","","","0","öffentlicher Grund","POINT (2679979 1248941.6)"
"11859","vap11859","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2681452 1249469.6)"
"11860","vap11860","Zweirad","Beide","224","","","","","unter Gleisen","0","öffentlicher Grund","POINT (2680949.5 1249412)"
"104357","vap104357","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2684683 1252105.8)"
"7621","vap7621","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2680576.2 1245842.5)"
"3348","vap3348","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2678953.8 1247769.1)"
"9922","vap9922","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2679224.2 1247757)"
"3565","vap3565","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2679450 1247701.8)"
"9925","vap9925","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2679433.5 1247699.1)"
"10867","vap10867","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2682727 1248703.4)"
"104918","vap104918","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683496.8 1253121)"
"104919","vap104919","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683541.2 1253093.9)"
"11863","vap11863","Zweirad","Beide","85","","","","","","0","öffentlicher Grund","POINT (2681927.2 1249375.9)"
"4938","vap4938","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682033.5 1249080.2)"
"11866","vap11866","Zweirad","Beide","28","","","","","","0","öffentlicher Grund","POINT (2681959.5 1249012.4)"
"104744","vap104744","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2681513.2 1247787.6)"
"104745","vap104745","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681532 1247802.6)"
"104746","vap104746","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2681515 1247821.8)"
"104754","vap104754","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681396.8 1247358.1)"
"7549","vap7549","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683081.5 1249536.4)"
"12522","vap12522","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2683079.8 1249637.4)"
"11838","vap11838","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682187 1249082.9)"
