objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,geometry,fixed_geometry,district_id
23220,vap23220,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2680044.8 1246832.1),POINT (47.36746940615971 8.498354295755426),3
2902,vap2902,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2683632.2 1247696.5),POINT (47.37479779242441 8.546003911830494),1
7292,vap7292,Zweirad,Motorrad,15,,,,,unter Brücke,0,öffentlicher Grund,POINT (2681740 1249306.8),POINT (47.38951727257581 8.52124654270157),5
157,vap157,Zweirad,Motorrad,19,,,,,,0,öffentlicher Grund,POINT (2683254.2 1247826.1),POINT (47.37601120048084 8.541023558366604),1
104500,vap104500,Zweirad,Motorrad,2,,,,,,0,öffentlicher Grund,POINT (2681507.8 1246123.4),POINT (47.36091644399468 8.517591825627365),3
7589,vap7589,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2681173 1247077.2),POINT (47.36953570225711 8.513333342181937),3
7248,vap7248,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2681318 1247869.4),POINT (47.37664240788189 8.515396770574695),4
5252,vap5252,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2681250 1248063.4),POINT (47.37839551634253 8.514531679991075),4
4295,vap4295,Zweirad,Motorrad,4,,,,,<Null>,0,öffentlicher Grund,POINT (2685932.2 1250960.2),POINT (47.4038531865322 8.577081055711313),12
4170,vap4170,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2686442 1245767.4),POINT (47.35708615514673 8.582831007775747),7
104369,vap104369,Zweirad,Motorrad,15,,,,,,0,öffentlicher Grund,POINT (2685827.5 1245163.4),POINT (47.35173446402653 8.574582476282313),8
104367,vap104367,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2685814 1245149.8),POINT (47.35161391168925 8.574401218887088),8
10241,vap10241,Zweirad,Motorrad,14,,,,,,0,öffentlicher Grund,POINT (2680744.5 1252766),POINT (47.42074978620754 8.508687798451581),11
254,vap254,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2682758.8 1247079.8),POINT (47.36936184587285 8.534326673425461),2
104590,vap104590,Zweirad,Motorrad,10,,,,,,0,öffentlicher Grund,POINT (2685478.5 1244869.1),POINT (47.34913305800358 8.569907829594902),8
10245,vap10245,Zweirad,Motorrad,10,,,,,im Parkhaus,0,öffentlicher Grund,POINT (2680618.8 1246940),POINT (47.36836983249204 8.505972090314835),3
9289,vap9289,Zweirad,Motorrad,15,,,,,,0,öffentlicher Grund,POINT (2679711 1248602.8),POINT (47.38343454759025 8.494250912688642),9
4294,vap4294,Zweirad,Motorrad,2,,,,,,0,öffentlicher Grund,POINT (2683752.2 1250782),POINT (47.40253143265564 8.548170263131633),11
8967,vap8967,Zweirad,Motorrad,20,,,,,im Parkhaus Europaallee,0,öffentlicher Grund,POINT (2682729.8 1248052),POINT (47.37810885255995 8.534122452839695),4
8961,vap8961,Zweirad,Motorrad,3,,,,,beim Zürcher HB,0,öffentlicher Grund,POINT (2682924.8 1248232.1),POINT (47.37970404439888 8.536737651786879),5
104880,vap104880,Zweirad,Motorrad,11,,,,,,0,öffentlicher Grund,POINT (2681576.8 1248910.9),POINT (47.38597702857769 8.519013094214595),5
104871,vap104871,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2679176 1249808.4),POINT (47.39434151634436 8.48738002560717),9
7300,vap7300,Zweirad,Motorrad,28,,,,,,0,öffentlicher Grund,POINT (2683945.8 1252146.2),POINT (47.41477538503056 8.550990899847378),11
8647,vap8647,Zweirad,Motorrad,16,,,,,auf Sportanlage Heerenschürli,0,öffentlicher Grund,POINT (2687152.2 1250665.8),POINT (47.40104526439259 8.593184291887992),12
8643,vap8643,Zweirad,Motorrad,9,,,,,,0,öffentlicher Grund,POINT (2679173.2 1249519.9),POINT (47.39174725650626 8.487291878423116),9
371,vap371,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2679326.8 1250479.9),POINT (47.40036243231998 8.489496367129851),10
17319,vap17319,Zweirad,Motorrad,2,,,,,,gebührenpflichtig,öffentlicher Grund,POINT (2681897 1249442.9),POINT (47.39072176843649 8.523350611429466),5
16364,vap16364,Zweirad,Motorrad,34,,,,,,0,öffentlicher Grund,POINT (2683887.8 1248131.6),POINT (47.37867830748874 8.549469424829068),6
11871,vap11871,Zweirad,Motorrad,30,,,,,,0,öffentlicher Grund,POINT (2681391.2 1249363.2),POINT (47.39006768560796 8.516637635672964),5
11818,vap11818,Zweirad,Motorrad,4,,,,,auf Parkierungsanlage,gebührenpflichtig,öffentlicher Grund,POINT (2680920 1249792.6),POINT (47.39398748749564 8.51047512666832),5
11510,vap11510,Zweirad,Motorrad,4,,,,,,gebührenpflichtig,öffentlicher Grund,POINT (2681078.5 1249766),POINT (47.39372877394872 8.512569502747475),5
11507,vap11507,Zweirad,Motorrad,3,,,,,auf Parkierungsanlage,gebührenpflichtig,öffentlicher Grund,POINT (2681316.2 1249668.2),POINT (47.39281992315431 8.515699840820201),5
16684,vap16684,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2682926.8 1247094.4),POINT (47.36947203009024 8.536553356775803),1
16383,vap16383,Zweirad,Motorrad,6,,,,,"im Parkhaus ""Accu""",gebührenpflichtig,öffentlicher Grund,POINT (2683180 1252143.4),POINT (47.41484739218016 8.540844098555544),11
16382,vap16382,Zweirad,Motorrad,3,,,,,"im Parkhaus ""Schiffbau""",gebührenpflichtig,öffentlicher Grund,POINT (2681529.5 1249304.9),POINT (47.38952627070681 8.518458539914697),5
16378,vap16378,Zweirad,Motorrad,7,,,,,"im Parkhaus ""Parkside""",gebührenpflichtig,öffentlicher Grund,POINT (2683082.8 1251891.9),POINT (47.41259785908674 8.539509518037125),11
16376,vap16376,Zweirad,Motorrad,5,,,,,"im Parkhaus ""Neumarkt""",gebührenpflichtig,öffentlicher Grund,POINT (2679194.8 1249249.8),POINT (47.3893155405264 8.487530126291954),9
21933,vap21933,Zweirad,Motorrad,32,,,,,bei Schulthess Klinik,0,öffentlicher Grund,POINT (2685728.2 1245262.5),POINT (47.3526386289342 8.573287354006602),8
21612,vap21612,Zweirad,Motorrad,10,,,,,,0,öffentlicher Grund,POINT (2683978.5 1248116.4),POINT (47.37853005462254 8.550667463503496),6
21305,vap21305,Zweirad,Motorrad,28,,,,,,0,öffentlicher Grund,POINT (2683965.2 1248129.2),POINT (47.37864686442874 8.550493770107133),6
2375,vap2375,Zweirad,Motorrad,3,,,,,<Null>,0,öffentlicher Grund,POINT (2683655.2 1248444),POINT (47.38151740142841 8.546448137525338),6
7283,vap7283,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2682670.2 1246947.1),POINT (47.36817954280171 8.533129285367721),2
7315,vap7315,Zweirad,Motorrad,4,,,,,,0,öffentlicher Grund,POINT (2682982.2 1249959.1),POINT (47.39522831179175 8.537817980766212),6
4939,vap4939,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2683204 1248979),POINT (47.38638597514725 8.540573289829036),6
7180,vap7180,Zweirad,Motorrad,12,,,,,,0,öffentlicher Grund,POINT (2681918.2 1247424.5),POINT (47.3725669010704 8.523261884178927),4
7596,vap7596,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2681578.8 1246612),POINT (47.36530185251087 8.518620584909574),3
11967,vap11967,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2683692.5 1249607.6),POINT (47.39197729662395 8.547159691843708),6
11964,vap11964,Zweirad,Motorrad,10,,,,,,0,öffentlicher Grund,POINT (2682077.8 1243935.5),POINT (47.34116892352478 8.524735455759281),2
11968,vap11968,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2683332.8 1249938.2),POINT (47.39499608891588 8.542457569078284),6
11969,vap11969,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2683367 1250046.4),POINT (47.39596483703397 8.542930693169366),6
11965,vap11965,Zweirad,Motorrad,8,,,,,,0,öffentlicher Grund,POINT (2683713.2 1248264.1),POINT (47.37989213243712 8.547182460316129),6
11963,vap11963,Zweirad,Motorrad,75,,,,,,0,öffentlicher Grund,POINT (2682859.8 1245510.8),POINT (47.35523849366304 8.535373397190185),2
8004,vap8004,Zweirad,Motorrad,2,,,,,,0,öffentlicher Grund,POINT (2678935 1249134.5),POINT (47.38830977978655 8.484069238295508),9
7273,vap7273,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2681465.5 1247436.2),POINT (47.37272824494414 8.517270803101056),3
3848,vap3848,Zweirad,Motorrad,15,,,,,,0,öffentlicher Grund,POINT (2684028.8 1247509.5),POINT (47.37306557886161 8.551219508308311),7
3842,vap3842,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2683716.5 1247840.6),POINT (47.37608303007221 8.547146936489613),1
11942,vap11942,Zweirad,Motorrad,20,,,,,,0,öffentlicher Grund,POINT (2680585.5 1249986.5),POINT (47.39577230841284 8.506079888165884),10
11940,vap11940,Zweirad,Motorrad,6,,,,,"unterhalb der Polyterrasse, ETH Zürich",0,öffentlicher Grund,POINT (2683704.8 1247872.2),POINT (47.37636870645885 8.546997942694702),1
11928,vap11928,Zweirad,Motorrad,20,,,,,,0,öffentlicher Grund,POINT (2682825 1247917.4),POINT (47.37688638502205 8.535358006087375),4
11927,vap11927,Zweirad,Motorrad,30,,,,,,0,öffentlicher Grund,POINT (2682808.2 1247898.1),POINT (47.37671492451052 8.535132005913999),4
104629,vap104629,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2682966.2 1249340.8),POINT (47.38966975508925 8.537491389359685),6
104731,vap104731,Zweirad,Motorrad,8,,,,,,0,öffentlicher Grund,POINT (2682738.5 1250633.1),POINT (47.40132046104009 8.534715015128041),6
16999,vap16999,Zweirad,Motorrad,60,,,,,in PH?,0,öffentlicher Grund,POINT (2683918.5 1248122.2),POINT (47.37858986066162 8.54987413802769),6
14449,vap14449,Zweirad,Motorrad,9,,,,,,0,öffentlicher Grund,POINT (2682207.8 1247137.5),POINT (47.36994973065826 8.527043134497498),4
4161,vap4161,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2683698.2 1248149.2),POINT (47.37886070277911 8.546962362860658),6
15723,vap15723,Zweirad,Motorrad,3,,,,,"im Parkhaus ""Züri 11""",gebührenpflichtig,öffentlicher Grund,POINT (2683508.5 1251699.4),POINT (47.41081280629007 8.545113527040488),11
15429,vap15429,Zweirad,Motorrad,5,,,,,"im Parkhaus ""Solidapark""",gebührenpflichtig,öffentlicher Grund,POINT (2679280.2 1249068.1),POINT (47.38767116566915 8.488628884090913),9
15427,vap15427,Zweirad,Motorrad,3,,,,,"im Parkhaus ""Albisriederdörfli""",gebührenpflichtig,öffentlicher Grund,POINT (2679015.5 1247775.9),POINT (47.37608164828891 8.484895395347374),9
104102,vap104102,Zweirad,Motorrad,12,,,,,"im Parkhaus ""Aldi Seebach""",0,öffentlicher Grund,POINT (2684381.8 1252673.8),POINT (47.41946447819944 8.556867180482683),11
104101,vap104101,Zweirad,Motorrad,9,,,,,"im Parkhaus ""Hürlimann""",gebührenpflichtig,öffentlicher Grund,POINT (2682139.5 1246634.4),POINT (47.36543366240696 8.52604667218778),2
15424,vap15424,Zweirad,Motorrad,6,,,,,"im Parkhaus ""Binzmühlepark""",gebührenpflichtig,öffentlicher Grund,POINT (2683252.8 1252123.6),POINT (47.41466012498304 8.541804957267727),11
104098,vap104098,Zweirad,Motorrad,20,,,,,"im Parkhaus ""Octavo""",gebührenpflichtig,öffentlicher Grund,POINT (2682874.8 1252004.5),POINT (47.41363671263581 8.536774661583362),11
15419,vap15419,Zweirad,Motorrad,5,,,,,"im Parkhaus ""Jungholz""",gebührenpflichtig,öffentlicher Grund,POINT (2683408.5 1251934.6),POINT (47.41294069508318 8.543832590098463),11
104086,vap104086,Zweirad,Motorrad,50,,,,,im Parkhaus Technopark,0,öffentlicher Grund,POINT (2681303.2 1249310.6),POINT (47.38960550130049 8.515462677426274),5
15415,vap15415,Zweirad,Motorrad,1,,,,,im Parkhaus Marriot I,gebührenpflichtig,öffentlicher Grund,POINT (2683202.5 1248539.4),POINT (47.38243269164246 8.540471682782293),6
11829,vap11829,Zweirad,Motorrad,15,,,,,"unter der Hardbrücke, daher überdacht",0,öffentlicher Grund,POINT (2681747.5 1249298.1),POINT (47.38943809970415 8.521344275572638),5
104593,vap104593,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2685962 1245179.8),POINT (47.35186442967017 8.576365528264059),8
13451,vap13451,Zweirad,Motorrad,7,,,,,,0,öffentlicher Grund,POINT (2682564.8 1248951),POINT (47.38621458102917 8.532103700246086),5
260,vap260,Zweirad,Motorrad,6,,,,,,0,öffentlicher Grund,POINT (2683025.5 1247160.6),POINT (47.37005496467013 8.537872223761983),1
5253,vap5253,Zweirad,Motorrad,7,,,,,,0,öffentlicher Grund,POINT (2682368.2 1248171.6),POINT (47.37922976300582 8.529356822166966),4
11936,vap11936,Zweirad,Motorrad,7,,,,,,0,öffentlicher Grund,POINT (2682340.8 1248152.1),POINT (47.37905781696053 8.528990446348248),4
104486,vap104486,Zweirad,Motorrad,12,,,,,,0,öffentlicher Grund,POINT (2685132.8 1251876.5),POINT (47.41219751001324 8.566666321300524),12
3440,vap3440,Zweirad,Motorrad,8,,,,,,0,öffentlicher Grund,POINT (2683201.5 1247647.2),POINT (47.3744089436325 8.540292576120772),1
8969,vap8969,Zweirad,Motorrad,16,,,,,,0,öffentlicher Grund,POINT (2682510.5 1247734.5),POINT (47.37528095360015 8.531160355588479),4
105048,vap105048,Zweirad,Motorrad,5,,,,,,0,öffentlicher Grund,POINT (2679424 1249071.6),POINT (47.38768532196478 8.490533795496665),9
9259,vap9259,Zweirad,Motorrad,2,,,,,,0,öffentlicher Grund,POINT (2684679.2 1251430.4),POINT (47.40824411727895 8.560572263411528),12
424,vap424,Zweirad,Motorrad,3,,,,,,0,öffentlicher Grund,POINT (2681184.5 1248032.1),POINT (47.37812209652985 8.513658764687179),4
7290,vap7290,Zweirad,Motorrad,10,,,,,"unterhalb der Rampe, daher überdacht",0,öffentlicher Grund,POINT (2681768.5 1249470.4),POINT (47.39098504862048 8.521653871975065),5
11180,vap11180,Zweirad,Motorrad,12,,,,,,0,öffentlicher Grund,POINT (2681131 1249516),POINT (47.39147396921925 8.513219473923689),5
11865,vap11865,Zweirad,Motorrad,10,,,,,unter der Hardbrücke,0,öffentlicher Grund,POINT (2681877 1249510.4),POINT (47.39133130579514 8.523098099779073),5
104828,vap104828,Zweirad,Motorrad,50,,,,,,0,öffentlicher Grund,POINT (2679737.2 1248618.6),POINT (47.38357347324189 8.494600657180939),9
10861,vap10861,Zweirad,Motorrad,7,,,,,,0,öffentlicher Grund,POINT (2679942.5 1246689.4),POINT (47.36619845660461 8.49697461236412),3
10860,vap10860,Zweirad,Motorrad,9,,,,,,0,öffentlicher Grund,POINT (2679917.8 1246678.2),POINT (47.36610072543751 8.496645652634973),3
105028,vap105028,Zweirad,Motorrad,2,,,,,P2 im Parkhaus Letzipark,0,öffentlicher Grund,POINT (2679938 1249015.2),POINT (47.38711592620297 8.497330423865368),9
104732,vap104732,Zweirad,Motorrad,8,,,,,,0,öffentlicher Grund,POINT (2679809.2 1248796.6),POINT (47.38516558299656 8.495585800380075),9
3385,vap3385,Zweirad,Motorrad,1,,,,,,0,öffentlicher Grund,POINT (2686089.2 1245304.9),POINT (47.35297290012676 8.578072873509537),8
9633,vap9633,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2685408.5 1246109),POINT (47.36029301730869 8.569217942186723),7
9634,vap9634,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2685251.8 1246324),POINT (47.36224687724255 8.56718484605724),7
9636,vap9636,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2685041 1246177),POINT (47.36095208613629 8.564366753521643),7
9637,vap9637,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2684978 1246216.5),POINT (47.36131544991942 8.563540392464683),7
9639,vap9639,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2685832.5 1245491),POINT (47.35468004117825 8.574711414443664),8
526,vap526,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682875 1243034.4),POINT (47.33296518011564 8.535116583331005),2
3512,vap3512,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2682660.5 1243106.6),POINT (47.33364143243188 8.532292287871858),2
8942,vap8942,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682588 1251225.8),POINT (47.40666967902734 8.532830982092939),6
8943,vap8943,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682600.8 1251198.8),POINT (47.40642525478015 8.532995558502487),6
8945,vap8945,Zweirad,Beide,48,,,,,Schule Kügeliloo,0,öffentlicher Grund,POINT (2682308.2 1251585.2),POINT (47.4099368986911 8.529190568244598),11
6402,vap6402,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681180 1246381.9),POINT (47.36328170503064 8.51329994831659),3
6403,vap6403,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681120.5 1246359.4),POINT (47.3630866784989 8.51250829977872),3
104497,vap104497,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2679583.2 1249152.2),POINT (47.3883909783869 8.492656358920531),9
3409,vap3409,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683530 1247615.5),POINT (47.3740822935348 8.544635739527896),1
759,vap759,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681409.2 1242636.8),POINT (47.32957193740702 8.515653349505609),2
756,vap756,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2683171 1243633.8),POINT (47.33831860357966 8.539143557160275),2
531,vap531,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2682030 1243454.5),POINT (47.33684900290761 8.524014984064472),2
3483,vap3483,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682088.2 1243436.5),POINT (47.33667987731107 8.524781669255869),2
104752,vap104752,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681478.2 1247466.9),POINT (47.3730027724701 8.517444524360691),3
3571,vap3571,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682702 1244293.5),POINT (47.34431058676554 8.533060296586834),2
104753,vap104753,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681468 1247476.4),POINT (47.3730894709748 8.517311216302801),3
514,vap514,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682506.5 1244939.6),POINT (47.35014575453943 8.530592457182228),2
3421,vap3421,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2682590.2 1244776.8),POINT (47.34867113994561 8.531670066524139),2
515,vap515,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682207 1245190.1),POINT (47.35243603048976 8.526675073275964),2
7610,vap7610,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682218.2 1245147),POINT (47.35204701594471 8.526815381723544),2
7181,vap7181,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2682123 1245486.8),POINT (47.35511485673135 8.525617827099845),2
104496,vap104496,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2679560 1249167),POINT (47.38852688300968 8.492351757750782),9
104870,vap104870,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2681841.2 1249102.9),POINT (47.38767096187993 8.522549435452349),5
12202,vap12202,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2683310.2 1247067.9),POINT (47.36918534768651 8.541623869194032),1
288,vap288,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683307.2 1247061.1),POINT (47.36912457194167 8.541582890123422),1
286,vap286,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683227.5 1247181.1),POINT (47.37021384821451 8.540550137710607),1
12205,vap12205,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2683239.5 1247123.6),POINT (47.36969521314208 8.540698304697155),1
12206,vap12206,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683266 1246957.6),POINT (47.36819896369126 8.541018239479621),1
772,vap772,Zweirad,Beide,14,,,,,vis a vis Terrasse,0,öffentlicher Grund,POINT (2683493.5 1246917.1),POINT (47.3678059478612 8.544022255241995),1
7328,vap7328,Zweirad,Beide,38,,,,,Spitz Utoquai,0,öffentlicher Grund,POINT (2683485 1246990.4),POINT (47.36846623951993 8.543923404025035),1
7329,vap7329,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683488.8 1247028.2),POINT (47.36880570785089 8.543980756337909),1
5891,vap5891,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682836.2 1247467),POINT (47.37283436050386 8.535422939319911),1
3028,vap3028,Zweirad,Beide,11,,,,,,0,öffentlicher Grund,POINT (2682776.8 1247521.4),POINT (47.3733310648762 8.534646611958136),1
4610,vap4610,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2682414.2 1250018.6),POINT (47.39583472757884 8.530306115896169),10
4305,vap4305,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2682517.8 1250042.4),POINT (47.39603579803972 8.531682643820327),10
12209,vap12209,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682328.5 1249754.6),POINT (47.39347120535663 8.52912246269123),10
103572,vap103572,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682394.5 1249682.5),POINT (47.39281453364791 8.529983284306592),10
12210,vap12210,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682392 1249615.5),POINT (47.39221229283568 8.529937833788575),10
104955,vap104955,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682645.2 1251131.5),POINT (47.4058144356936 8.533571293215291),6
313,vap313,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2683076 1249281.4),POINT (47.38912171336722 8.538934441525869),6
314,vap314,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2683063.5 1249318.5),POINT (47.38945694220225 8.538775794044938),6
387,vap387,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683023.8 1249603.9),POINT (47.39202864255487 8.538303017233169),6
389,vap389,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683063.5 1249673.2),POINT (47.39264687488355 8.538841656823406),6
